"STATION","NAME","DATE","ACMC","ACMH","ACSC","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-13",,,,,"6.26"," 1304"," 1300","0.01",,"0.0","0.0","72","80","63",,,"  220","  220",,"0.0",,"16.1","21.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,"    1",,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-14",,,,,"5.14"," 1522"," 1522","0.40",,"0.0","0.0","74","81","67",,,"  320","  320",,"0.0",,"16.1","17.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-15",,,,,"8.05"," 1608"," 1629","0.15",,"0.0","0.0","69","72","66",,,"   60","   40",,"0.0",,"16.1","17.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-16",,,,,"8.05"," 1824"," 1824","0.00",,"0.0","0.0","73","79","67",,,"   40","   60",,"0.0",,"16.1","17.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-17",,,,,"5.82"," 1525"," 1523","0.01",,"0.0","0.0","73","80","65",,,"   10","   10",,"0.0",,"16.1","19.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-18",,,,,"2.91"," 1258"," 1207","0.00",,"0.0","0.0","71","81","60",,,"  320","  310",,"0.0",,"8.9","12.1",,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-19",,,,,"7.61"," 2222"," 2345","0.02",,"0.0","0.0","68","73","62",,,"   70","   50",,"0.0",,"16.1","19.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-20",,,,,"9.84"," 1501"," 1614","0.00",,"0.0","0.0","62","73","51",,,"   20","   30",,"0.0",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-21",,,,,"6.26"," 1550"," 1400","0.00",,"0.0","0.0","63","77","49",,,"   40","   20",,"0.0",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-22",,,,,"2.46"," 1130"," 0840","0.00",,"0.0","0.0","67","82","51",,,"   30","  330",,"0.0",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-23",,,,,"2.24"," 1702"," 1702","0.00",,"0.0","0.0","69","84","53",,,"  290","  280",,"0.0",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-24",,,,,"2.24"," 1103"," 1156","0.00",,"0.0","0.0","72","87","56",,,"  200","  230",,"0.0",,"10.1","14.1",,"    1",,,,,,,"    1",,,,,,,,,,,"    1",,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-25",,,,,"5.37"," 1724"," 1540","0.00",,"0.0","0.0","73","86","60",,,"  190","  210",,"0.0",,"12.1","16.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-26",,,,,"8.95"," 1257"," 1257","0.47",,"0.0","0.0","75","85","64",,,"  220","  240",,"0.0",,"17.9","25.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-27",,,,,"5.37"," 1509"," 1334","0.00",,"0.0","0.0","68","77","59",,,"  330","  250",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-28",,,,,"4.47"," 1814"," 1813","0.00",,"0.0","0.0","68","81","54",,,"  200","  210",,"0.0",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-29",,,,,"7.16"," 1641"," 1012","0.00",,"0.0","0.0","74","85","62",,,"  210","  210",,"0.0",,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-06-30",,,,,"3.58"," 2040"," 2038","0.00",,"0.0","0.0","75","86","64",,,"  200","  200",,"0.0",,"12.1","14.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-01",,,,,"5.82"," 1747"," 1553","0.00",,"0.0","0.0","75","84","66",,,"  160","  210",,"0.0",,"13.0","17.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-02",,,,,"4.03"," 1548"," 1628","0.00",,"0.0","0.0","76","87","65",,,"   50","   50",,"0.0",,"13.0","14.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-03",,,,,"3.80"," 1802"," 1801","0.00",,"0.0","0.0","77","90","64",,,"  270","  280",,"0.0",,"12.1","15.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-04",,,,,"8.50"," 2044"," 2044","0.20",,"0.0","0.0","79","90","67",,,"   20","   10",,"0.0",,"34.9","40.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-05",,,,,"6.93"," 2032"," 2032","0.02",,"0.0","0.0","78","89","66",,,"  310","  310",,"0.0",,"21.0","23.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-06",,,,,"6.26"," 1626"," 1626","0.19",,"0.0","0.0","78","88","67",,,"  190","  190",,"0.0",,"21.9","25.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-07",,,,,"8.28"," 0150"," 0149","0.03",,"0.0","0.0","78","88","67",,,"   10","   10",,"0.0",,"34.9","38.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-08",,,,,"7.61"," 1542"," 1541","0.11",,"0.0","0.0","81","91","71",,,"  260","  250",,"0.0",,"21.0","30.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-09",,,,,"7.61"," 1826"," 1833","1.22",,"0.0","0.0","77","86","68",,,"  260","  230",,"0.0",,"23.0","32.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-10",,,,,"8.50"," 1206"," 1205","0.65",,"0.0","0.0","76","82","70",,,"  300","  300",,"0.0",,"21.0","25.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-11",,,,,"10.96"," 1228"," 1050","0.01",,"0.0","0.0","71","79","63",,,"  290","  280",,"0.0",,"23.9","31.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-12",,,,,"6.71"," 1509"," 1508","0.03",,"0.0","0.0","72","81","62",,,"  310","  310",,"0.0",,"17.9","21.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-13",,,,,"4.92"," 1834"," 1833","0.00",,"0.0","0.0","71","82","60",,,"  100","  100",,"0.0",,"13.0","15.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-14",,,,,"5.82"," 1300"," 1256","0.00",,"0.0","0.0","74","84","64",,,"  130","  120",,"0.0",,"14.1","17.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-15",,,,,"7.83"," 1944"," 1943","0.66",,"0.0","0.0","72","79","64",,,"  300","  310",,"0.0",,"38.9","47.0",,"    1",,"    1","    1","    1",,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-16",,,,,"6.49"," 1518"," 1833","0.00",,"0.0","0.0","76","82","70",,,"  340","   10",,"0.0",,"12.1","15.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-17",,,,,"2.01"," 1537"," 1324","0.00",,"0.0","0.0","71","82","59",,,"  270","  280",,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-18",,,,,"5.59"," 2327"," 2311","0.65",,"0.0","0.0","75","83","66",,,"  360","   10",,"0.0",,"21.0","29.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-19",,,,,"6.93"," 0936"," 1015","0.01",,"0.0","0.0","71","81","61",,,"   70","   70",,"0.0",,"15.0","17.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-20",,,,,"4.47"," 1409"," 1222","0.00",,"0.0","0.0","71","85","56",,,"  280","  220",,"0.0",,"12.1","16.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-21",,,,,"10.51"," 0653"," 0650","0.69",,"0.0","0.0","73","79","66",,,"  290","  270",,"0.0",,"38.9","49.0",,"    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-22",,,,,"7.38"," 1847"," 1846","0.07",,"0.0","0.0","73","79","66",,,"   20","   10",,"0.0",,"16.1","17.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-23",,,,,"8.05"," 1418"," 1610","0.00",,"0.0","0.0","69","74","63",,,"  320","  350",,"0.0",,"16.1","19.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-24",,,,,"2.01"," 1620"," 1151","0.00",,"0.0","0.0","68","81","55",,,"  280","   20",,"0.0",,"8.9","12.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,"    1",,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-25",,,,,"2.01"," 1545"," 1426","0.00",,"0.0","0.0","71","84","58",,,"  160","  230",,"0.0",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-26",,,,,"4.70"," 1520"," 1352","0.00",,"0.0","0.0","73","85","61",,,"  210","  250",,"0.0",,"13.0","17.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-27",,,,,"7.61"," 1523"," 1449","0.00",,"0.0","0.0","78","87","69",,,"  260","  220",,"0.0",,"17.0","23.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-28",,,,,"6.71"," 0316"," 0315","0.46",,"0.0","0.0","74","79","68",,,"  320","  320",,"0.0",,"21.0","23.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-29",,,,,"6.93"," 1530"," 1703","0.00",,"0.0","0.0","72","80","63",,,"  340","   50",,"0.0",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-30",,,,,"2.46"," 1323"," 1402","0.00",,"0.0","0.0","73","84","61",,,"  180","  130",,"0.0",,"8.9","12.1",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-07-31",,,,,"3.58"," 1644"," 1643","0.00",,"0.0","0.0","75","82","68",,,"  280","  280",,"0.0",,"10.1","13.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-01",,,,,"4.70"," 1421"," 1421","0.00",,"0.0","0.0","75","86","63",,,"  190","  190",,"0.0",,"14.1","16.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-02",,,,,"7.16"," 0509"," 0510","0.71",,"0.0","0.0","74","80","67",,,"  170","  170",,"0.0",,"23.9","30.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-03",,,,,"6.04"," 1544"," 0258","0.13",,"0.0","0.0","74","80","67",,,"  210","  190",,"0.0",,"13.0","16.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-04",,,,,"5.14"," 1144"," 1144","0.74",,"0.0","0.0","68","73","62",,,"  280","  280",,"0.0",,"23.9","30.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,"    1",,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-05",,,,,"3.80"," 1158"," 1205","0.00",,"0.0","0.0","72","80","63",,,"  280","  280",,"0.0",,"12.1","13.0",,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,"    1",,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-06",,,,,"3.80"," 1601"," 1324","0.00",,"0.0","0.0","72","82","61",,,"  300","  320",,"0.0",,"10.1","14.1",,"    1",,,,,,,,,,,"    1",,,,,,,"    1",,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-07",,,,,"5.59"," 1531"," 1530","0.03",,"0.0","0.0","75","84","66",,,"  110","  110",,"0.0",,"17.9","21.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-08",,,,,"4.70"," 1730"," 1729","0.00",,"0.0","0.0","74","84","63",,,"  100","  100",,"0.0",,"21.9","25.9",,"    1",,,,,,,,,,,"    1",,,,,,,"    1",,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-09",,,,,"4.70"," 1330"," 1330","0.01",,"0.0","0.0","73","82","63",,,"   10","   10",,"0.0",,"25.9","32.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-10",,,,,"4.92"," 1724"," 1724","0.01",,"0.0","0.0","74","82","65",,,"   50","   60",,"0.0",,"21.0","25.1",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-11",,,,,"4.70"," 1327"," 1322","0.19",,"0.0","0.0","72","80","64",,,"  120","   70",,"0.0",,"15.0","17.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,"    1"
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-12",,,,,"4.70"," 1406"," 1406","0.00",,"0.0","0.0","72","82","61",,,"   90","   90",,"0.0",,"13.0","15.0",,"    1","    1",,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-13",,,,,"6.71"," 1546"," 1545","0.00",,"0.0","0.0","78","87","68",,,"  120","  120",,"0.0",,"15.0","17.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-14",,,,,"2.68"," 1518"," 1516","0.48",,"0.0","0.0","80","90","70",,,"   80","   70",,"0.0",,"16.1","19.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-15",,,,,"2.68"," 1624"," 1319","0.01",,"0.0","0.0","79","86","71",,,"  270","  170",,"0.0",,"12.1","15.0",,"    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-16",,,,,"6.49"," 2028"," 2027","0.00",,"0.0","0.0","80","89","70",,,"  290","  290",,"0.0",,"19.9","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-17",,,,,"8.05"," 0820"," 0820","0.00",,"0.0","0.0","76","84","68",,,"   10","   20",,"0.0",,"17.9","23.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-18",,,,,"7.38"," 1814"," 1814","0.00",,"0.0","0.0","71","81","61",,,"   80","   90",,"0.0",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-19",,,,,"5.59"," 1340"," 1627","0.00",,"0.0","0.0","73","84","62",,,"   90","  120",,"0.0",,"13.0","14.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-20",,,,,"2.91"," 1520"," 1009","0.00",,"0.0","0.0","75","88","62",,,"  190","  150",,"0.0",,"8.9","13.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-21",,,,,"6.71"," 1316"," 1508","0.00",,"0.0","0.0","81","89","73",,,"  210","  260",,"0.0",,"14.1","17.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-22",,,,,"6.04"," 1405"," 1501","0.95",,"0.0","0.0","77","84","69",,,"  110","  160",,"0.0",,"21.0","28.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-23",,,,,"8.72"," 1110"," 1449","0.00",,"0.0","0.0","75","82","67",,,"   80","   60",,"0.0",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-24",,,,,"4.92"," 0754"," 0848","0.00",,"0.0","0.0","72","82","62",,,"   90","  100",,"0.0",,"8.9","10.1",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-25",,,,,"4.92"," 1220"," 1220","0.00",,"0.0","0.0","75","87","62",,,"  280","  270",,"0.0",,"14.1","15.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-26",,,,,"8.28"," 1038"," 1209","0.00",,"0.0","0.0","80","90","69",,,"  290","  270",,"0.0",,"17.0","21.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-27",,,,,"4.70"," 1041"," 1040","0.00",,"0.0","0.0","79","88","70",,,"  300","  290",,"0.0",,"21.0","23.9",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-28",,,,,"4.70"," 1641"," 1638","0.00",,"0.0","0.0","78","89","66",,,"  220","  200",,"0.0",,"13.0","17.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-29",,,,,"6.93"," 1517"," 1520","0.35",,"0.0","0.0","79","87","70",,,"  290","  340",,"0.0",,"19.9","21.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-30",,,,,"8.50"," 2340"," 2339","0.00",,"0.0","0.0","73","76","70",,,"   80","   70",,"0.0",,"14.1","16.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-08-31",,,,,"8.72"," 0603"," 0602","1.19",,"0.0","0.0","68","72","63","    0",,"   60","   60",,"0.0",,"15.0","17.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-01",,,,,"8.28"," 1714"," 1710","2.17",,"0.0","0.0","76","83","68",,,"  350","  340",,"0.0",,"19.9","25.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-02",,,,,"4.25"," 1313"," 1203","0.24",,"0.0","0.0","72","75","68",,,"  200","  190",,"0.0",,"13.0","16.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-03",,,,,"2.91"," 0818"," 1034","0.24",,"0.0","0.0","73","79","66",,,"  310","   10",,"0.0",,"10.1","13.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-04",,,,,"8.05"," 1530"," 1530","0.00",,"0.0","0.0","69","76","61",,,"  340","  340",,"0.0",,"21.0","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-05",,,,,"6.26"," 1513"," 1512","0.00",,"0.0","0.0","65","73","56",,,"   70","   70",,"0.0",,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-06",,,,,"5.14"," 1028"," 1245","0.00",,"0.0","0.0","65","75","55",,,"   80","   70",,"0.0",,"14.1","16.1",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-07",,,,,"3.13"," 1047"," 1308","0.00",,"0.0","0.0","66","76","55",,,"   70","   40",,"0.0",,"10.1","16.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-08",,,,,"4.25"," 1433"," 1443","0.00",,"0.0","0.0","69","78","60",,,"   90","   90",,"0.0",,"10.1","13.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-09",,,,,"4.70"," 1230"," 1346","0.00",,"0.0","0.0","73","82","63",,,"   90","  120",,"0.0",,"12.1","14.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-10",,,,,"4.47"," 1744"," 1224","0.00",,"0.0","0.0","72","82","62",,,"   90","  120",,"0.0",,"10.1","14.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-11",,,,,"7.61"," 1033"," 1405","0.00",,"0.0","0.0","71","79","63",,,"   90","  100",,"0.0",,"15.0","17.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2003-09-12",,,,,"6.04"," 1658"," 0818","0.00",,"0.0","0.0","70","80","59",,,"  120","  130",,"0.0",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
